date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,units_sold_ma7,lag_1,revenue,month
2022-03-06,P009,Hot Beverages,5,5,120,0,Sunny,Summer,Medium,No,Yes,4.857142857142857,5.0,600,2022-03
2022-03-08,P009,Hot Beverages,7,8,120,0,Hot,Summer,Medium,No,Yes,5.0,5.0,840,2022-03
2022-03-09,P009,Hot Beverages,7,9,120,0,Hot,Summer,Medium,No,No,5.571428571428571,7.0,840,2022-03
2022-03-14,P009,Hot Beverages,4,7,120,0,Hot,Summer,Low,No,No,5.714285714285714,7.0,480,2022-03
2022-03-15,P009,Hot Beverages,4,6,120,0,Humid,Summer,Low,No,No,5.714285714285714,4.0,480,2022-03
2022-03-20,P009,Hot Beverages,10,10,120,0,Hot,Summer,High,No,Yes,6.0,4.0,1200,2022-03
2022-03-24,P009,Hot Beverages,3,3,120,0,Hot,Summer,Low,No,No,5.714285714285714,10.0,360,2022-03
2022-03-29,P009,Hot Beverages,9,10,120,0,Sunny,Summer,Medium,No,No,6.285714285714286,3.0,1080,2022-03
2022-03-30,P009,Hot Beverages,9,12,120,0,Hot,Summer,Medium,No,No,6.571428571428571,9.0,1080,2022-03
2022-03-30,P009,Hot Beverages,2,5,120,0,Hot,Summer,Low,No,No,5.857142857142857,9.0,240,2022-03
2022-04-02,P009,Hot Beverages,12,12,120,10,Hot,Summer,High,Yes,Yes,7.0,2.0,1440,2022-04
2022-04-04,P009,Hot Beverages,0,1,120,0,Humid,Summer,Low,No,No,6.428571428571429,12.0,0,2022-04
2022-04-05,P009,Hot Beverages,1,2,120,0,Hot,Summer,Low,No,No,5.142857142857143,0.0,120,2022-04
2022-04-07,P009,Hot Beverages,10,13,120,25,Humid,Summer,High,Yes,No,6.142857142857143,1.0,1200,2022-04
2022-04-07,P009,Hot Beverages,7,8,120,0,Humid,Summer,Medium,No,No,5.857142857142857,10.0,840,2022-04
2022-04-08,P009,Hot Beverages,5,8,120,0,Sunny,Summer,Medium,No,No,5.285714285714286,7.0,600,2022-04
2022-04-08,P009,Hot Beverages,16,18,120,25,Sunny,Summer,High,Yes,No,7.285714285714286,5.0,1920,2022-04
2022-04-12,P009,Hot Beverages,2,5,120,0,Humid,Summer,Low,No,No,5.857142857142857,16.0,240,2022-04
2022-04-15,P009,Hot Beverages,13,13,120,5,Hot,Summer,High,Yes,No,7.714285714285714,2.0,1560,2022-04
2022-04-17,P009,Hot Beverages,7,7,120,0,Hot,Summer,Medium,No,Yes,8.571428571428571,13.0,840,2022-04
2022-04-18,P009,Hot Beverages,6,9,120,15,Sunny,Summer,Medium,Yes,No,8.0,7.0,720,2022-04
2022-04-19,P009,Hot Beverages,4,6,120,0,Sunny,Summer,Low,No,No,7.571428571428571,6.0,480,2022-04
2022-04-23,P009,Hot Beverages,6,6,120,25,Hot,Summer,Medium,Yes,Yes,7.714285714285714,4.0,720,2022-04
2022-04-24,P009,Hot Beverages,7,10,120,10,Sunny,Summer,Medium,Yes,Yes,6.428571428571429,6.0,840,2022-04
2022-04-29,P009,Hot Beverages,4,5,120,0,Sunny,Summer,Low,No,No,6.714285714285714,7.0,480,2022-04
2022-05-04,P009,Hot Beverages,7,10,120,0,Hot,Summer,Medium,No,No,5.857142857142857,4.0,840,2022-05
2022-05-04,P009,Hot Beverages,1,3,120,0,Hot,Summer,Low,No,No,5.0,7.0,120,2022-05
2022-05-14,P009,Hot Beverages,8,8,120,0,Sunny,Summer,Medium,No,Yes,5.285714285714286,1.0,960,2022-05
2022-05-14,P009,Hot Beverages,11,14,120,10,Sunny,Summer,High,Yes,Yes,6.285714285714286,8.0,1320,2022-05
2022-05-16,P009,Hot Beverages,8,8,120,0,Hot,Summer,Medium,No,No,6.571428571428571,11.0,960,2022-05
2022-05-18,P009,Hot Beverages,5,6,120,5,Hot,Summer,Medium,Yes,No,6.285714285714286,8.0,600,2022-05
2022-05-19,P009,Hot Beverages,8,11,120,0,Hot,Summer,Medium,No,No,6.857142857142857,5.0,960,2022-05
2022-05-21,P009,Hot Beverages,8,9,120,20,Sunny,Summer,Medium,Yes,Yes,7.0,8.0,960,2022-05
2022-05-22,P009,Hot Beverages,7,9,120,0,Hot,Summer,Medium,No,Yes,7.857142857142857,8.0,840,2022-05
2022-05-24,P009,Hot Beverages,5,8,120,0,Sunny,Summer,Medium,No,No,7.428571428571429,7.0,600,2022-05
2022-05-27,P009,Hot Beverages,8,10,120,0,Sunny,Summer,Medium,No,No,7.0,5.0,960,2022-05
2022-05-28,P009,Hot Beverages,2,3,120,0,Sunny,Summer,Low,No,Yes,6.142857142857143,8.0,240,2022-05
2022-05-30,P009,Hot Beverages,2,5,120,5,Sunny,Summer,Low,Yes,No,5.714285714285714,2.0,240,2022-05
2022-06-02,P009,Hot Beverages,9,12,120,0,Rainy,Monsoon,Medium,No,No,5.857142857142857,2.0,1080,2022-06
2022-06-04,P009,Hot Beverages,5,5,120,0,Rainy,Monsoon,Medium,No,Yes,5.428571428571429,9.0,600,2022-06
2022-06-05,P009,Hot Beverages,6,8,120,0,Rainy,Monsoon,Medium,No,Yes,5.285714285714286,5.0,720,2022-06
2022-06-10,P009,Hot Beverages,10,11,120,10,Rainy,Monsoon,High,Yes,No,6.0,6.0,1200,2022-06
2022-06-10,P009,Hot Beverages,6,6,120,0,Rainy,Monsoon,Medium,No,No,5.714285714285714,10.0,720,2022-06
2022-06-14,P009,Hot Beverages,7,7,120,25,Cloudy,Monsoon,Medium,Yes,No,6.428571428571429,6.0,840,2022-06
2022-06-15,P009,Hot Beverages,3,6,120,0,Humid,Monsoon,Low,No,No,6.571428571428571,7.0,360,2022-06
2022-06-24,P009,Hot Beverages,5,5,120,10,Cloudy,Monsoon,Medium,Yes,No,6.0,3.0,600,2022-06
2022-06-24,P009,Hot Beverages,7,7,120,5,Cloudy,Monsoon,Medium,Yes,No,6.285714285714286,5.0,840,2022-06
2022-06-25,P009,Hot Beverages,7,7,120,0,Cloudy,Monsoon,Medium,No,Yes,6.428571428571429,7.0,840,2022-06
2022-06-26,P009,Hot Beverages,12,14,120,25,Rainy,Monsoon,High,Yes,Yes,6.714285714285714,7.0,1440,2022-06
2022-06-28,P009,Hot Beverages,2,2,120,0,Rainy,Monsoon,Low,No,No,6.142857142857143,12.0,240,2022-06
2022-07-01,P009,Hot Beverages,11,12,120,0,Rainy,Monsoon,High,No,No,6.714285714285714,2.0,1320,2022-07
2022-07-01,P009,Hot Beverages,3,4,120,0,Rainy,Monsoon,Low,No,No,6.714285714285714,11.0,360,2022-07
2022-07-04,P009,Hot Beverages,4,4,120,0,Rainy,Monsoon,Low,No,No,6.571428571428571,3.0,480,2022-07
2022-07-09,P009,Hot Beverages,5,8,120,0,Rainy,Monsoon,Medium,No,Yes,6.285714285714286,4.0,600,2022-07
2022-07-14,P009,Hot Beverages,2,4,120,20,Rainy,Monsoon,Low,Yes,No,5.571428571428571,5.0,240,2022-07
2022-07-21,P009,Hot Beverages,8,8,120,0,Rainy,Monsoon,Medium,No,No,5.0,2.0,960,2022-07
2022-07-21,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,No,5.285714285714286,8.0,480,2022-07
2022-07-21,P009,Hot Beverages,9,11,120,0,Rainy,Monsoon,Medium,No,No,5.0,4.0,1080,2022-07
2022-07-23,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,Yes,5.142857142857143,9.0,480,2022-07
2022-07-23,P009,Hot Beverages,5,8,120,0,Rainy,Monsoon,Medium,No,Yes,5.285714285714286,4.0,600,2022-07
2022-07-25,P009,Hot Beverages,2,4,120,0,Rainy,Monsoon,Low,No,No,4.857142857142857,5.0,240,2022-07
2022-07-26,P009,Hot Beverages,5,5,120,0,Rainy,Monsoon,Medium,No,No,5.285714285714286,2.0,600,2022-07
2022-08-01,P009,Hot Beverages,6,9,120,0,Humid,Monsoon,Medium,No,No,5.0,5.0,720,2022-08
2022-08-03,P009,Hot Beverages,0,2,120,0,Humid,Monsoon,Low,No,No,4.428571428571429,6.0,0,2022-08
2022-08-04,P009,Hot Beverages,5,8,120,0,Humid,Monsoon,Medium,No,No,3.857142857142857,0.0,600,2022-08
2022-08-08,P009,Hot Beverages,4,7,120,0,Rainy,Monsoon,Low,No,No,3.857142857142857,5.0,480,2022-08
2022-08-10,P009,Hot Beverages,7,10,120,0,Rainy,Monsoon,Medium,No,No,4.142857142857143,4.0,840,2022-08
2022-08-13,P009,Hot Beverages,10,13,120,0,Humid,Monsoon,High,No,Yes,5.285714285714286,7.0,1200,2022-08
2022-08-25,P009,Hot Beverages,6,6,120,0,Rainy,Monsoon,Medium,No,No,5.428571428571429,10.0,720,2022-08
2022-08-29,P009,Hot Beverages,7,10,120,20,Humid,Monsoon,Medium,Yes,No,5.571428571428571,6.0,840,2022-08
2022-08-30,P009,Hot Beverages,4,7,120,0,Humid,Monsoon,Low,No,No,6.142857142857143,7.0,480,2022-08
2022-08-30,P009,Hot Beverages,4,4,120,0,Humid,Monsoon,Low,No,No,6.0,4.0,480,2022-08
2022-09-02,P009,Hot Beverages,5,6,120,0,Rainy,Monsoon,Medium,No,No,6.142857142857143,4.0,600,2022-09
2022-09-02,P009,Hot Beverages,6,8,120,0,Rainy,Monsoon,Medium,No,No,6.0,5.0,720,2022-09
2022-09-02,P009,Hot Beverages,3,3,120,0,Rainy,Monsoon,Low,No,No,5.0,6.0,360,2022-09
2022-09-03,P009,Hot Beverages,5,7,120,0,Rainy,Monsoon,Medium,No,Yes,4.857142857142857,3.0,600,2022-09
2022-09-05,P009,Hot Beverages,7,8,120,10,Rainy,Monsoon,Medium,Yes,No,4.857142857142857,5.0,840,2022-09
2022-09-21,P009,Hot Beverages,7,7,120,10,Humid,Monsoon,Medium,Yes,No,5.285714285714286,7.0,840,2022-09
2022-09-21,P009,Hot Beverages,2,2,120,0,Humid,Monsoon,Low,No,No,5.0,7.0,240,2022-09
2022-09-24,P009,Hot Beverages,2,3,120,0,Rainy,Monsoon,Low,No,Yes,4.571428571428571,2.0,240,2022-09
2022-09-24,P009,Hot Beverages,7,10,120,0,Rainy,Monsoon,Medium,No,Yes,4.714285714285714,2.0,840,2022-09
2022-09-27,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,No,4.857142857142857,7.0,480,2022-09
2022-10-01,P009,Hot Beverages,6,7,120,0,Sunny,Autumn,Medium,No,Yes,5.0,4.0,720,2022-10
2022-10-04,P009,Hot Beverages,13,14,120,5,Pleasant,Autumn,High,Yes,No,5.857142857142857,6.0,1560,2022-10
2022-10-08,P009,Hot Beverages,4,7,120,0,Cloudy,Autumn,Low,No,Yes,5.428571428571429,13.0,480,2022-10
2022-10-13,P009,Hot Beverages,2,3,120,0,Cloudy,Autumn,Low,No,No,5.428571428571429,4.0,240,2022-10
2022-10-14,P009,Hot Beverages,8,9,120,20,Sunny,Autumn,Medium,Yes,No,6.285714285714286,2.0,960,2022-10
2022-10-18,P009,Hot Beverages,12,14,120,10,Cloudy,Autumn,High,Yes,No,7.0,8.0,1440,2022-10
2022-10-25,P009,Hot Beverages,4,5,120,0,Pleasant,Autumn,Low,No,No,7.0,12.0,480,2022-10
2022-10-26,P009,Hot Beverages,5,6,120,20,Cloudy,Autumn,Medium,Yes,No,6.857142857142857,4.0,600,2022-10
2022-10-28,P009,Hot Beverages,5,6,120,0,Cloudy,Autumn,Medium,No,No,5.714285714285714,5.0,600,2022-10
2022-10-30,P009,Hot Beverages,6,6,120,0,Pleasant,Autumn,Medium,No,Yes,6.0,5.0,720,2022-10
2022-10-31,P009,Hot Beverages,3,4,120,0,Pleasant,Autumn,Low,No,No,6.142857142857143,6.0,360,2022-10
2022-11-02,P009,Hot Beverages,11,13,120,5,Pleasant,Autumn,High,Yes,No,6.571428571428571,3.0,1320,2022-11
2022-11-06,P009,Hot Beverages,4,4,120,0,Cloudy,Autumn,Low,No,Yes,5.428571428571429,11.0,480,2022-11
2022-11-07,P009,Hot Beverages,5,5,120,0,Pleasant,Autumn,Medium,No,No,5.571428571428571,4.0,600,2022-11
2022-11-12,P009,Hot Beverages,3,5,120,0,Pleasant,Autumn,Low,No,Yes,5.285714285714286,5.0,360,2022-11
2022-11-13,P009,Hot Beverages,5,7,120,0,Cloudy,Autumn,Medium,No,Yes,5.285714285714286,3.0,600,2022-11
2022-11-16,P009,Hot Beverages,7,7,120,0,Sunny,Autumn,Medium,No,No,5.428571428571429,5.0,840,2022-11
2022-11-17,P009,Hot Beverages,6,7,120,0,Cloudy,Autumn,Medium,No,No,5.857142857142857,7.0,720,2022-11
2022-11-20,P009,Hot Beverages,8,8,120,0,Cloudy,Autumn,Medium,No,Yes,5.428571428571429,6.0,960,2022-11
2022-11-22,P009,Hot Beverages,14,14,120,10,Cloudy,Autumn,High,Yes,No,6.857142857142857,8.0,1680,2022-11
2022-11-24,P009,Hot Beverages,10,10,120,10,Pleasant,Autumn,High,Yes,No,7.571428571428571,14.0,1200,2022-11
2022-11-24,P009,Hot Beverages,3,4,120,0,Pleasant,Autumn,Low,No,No,7.571428571428571,10.0,360,2022-11
2022-11-26,P009,Hot Beverages,16,16,120,0,Cloudy,Autumn,High,No,Yes,9.142857142857142,3.0,1920,2022-11
2022-11-27,P009,Hot Beverages,5,7,120,20,Cloudy,Autumn,Medium,Yes,Yes,8.857142857142858,16.0,600,2022-11
2022-11-27,P009,Hot Beverages,2,3,120,15,Cloudy,Autumn,Low,Yes,Yes,8.285714285714286,5.0,240,2022-11
2022-12-07,P009,Hot Beverages,2,4,120,0,Sunny,Winter,Low,No,No,7.428571428571429,2.0,240,2022-12
2022-12-17,P009,Hot Beverages,6,8,120,0,Cold,Winter,Medium,No,Yes,6.285714285714286,2.0,720,2022-12
2022-12-17,P009,Hot Beverages,9,10,120,0,Cold,Winter,Medium,No,Yes,6.142857142857143,6.0,1080,2022-12
2022-12-17,P009,Hot Beverages,4,7,120,0,Cold,Winter,Low,No,Yes,6.285714285714286,9.0,480,2022-12
2022-12-23,P009,Hot Beverages,3,3,120,0,Cold,Winter,Low,No,No,4.428571428571429,4.0,360,2022-12
2022-12-29,P009,Hot Beverages,6,7,120,5,Sunny,Winter,Medium,Yes,No,4.571428571428571,3.0,720,2022-12
2022-12-29,P009,Hot Beverages,1,2,120,0,Sunny,Winter,Low,No,No,4.428571428571429,6.0,120,2022-12
2023-01-02,P009,Hot Beverages,3,3,120,0,Cloudy,Winter,Low,No,No,4.571428571428571,1.0,360,2023-01
2023-01-02,P009,Hot Beverages,8,10,120,15,Cloudy,Winter,Medium,Yes,No,4.857142857142857,3.0,960,2023-01
2023-01-05,P009,Hot Beverages,7,10,120,0,Cold,Winter,Medium,No,No,4.571428571428571,8.0,840,2023-01
2023-01-09,P009,Hot Beverages,5,8,120,0,Sunny,Winter,Medium,No,No,4.714285714285714,7.0,600,2023-01
2023-01-12,P009,Hot Beverages,8,8,120,5,Cold,Winter,Medium,Yes,No,5.428571428571429,5.0,960,2023-01
2023-01-12,P009,Hot Beverages,8,9,120,5,Cold,Winter,Medium,Yes,No,5.714285714285714,8.0,960,2023-01
2023-01-13,P009,Hot Beverages,11,12,120,10,Cold,Winter,High,Yes,No,7.142857142857143,8.0,1320,2023-01
2023-01-14,P009,Hot Beverages,10,12,120,20,Sunny,Winter,High,Yes,Yes,8.142857142857142,11.0,1200,2023-01
2023-01-20,P009,Hot Beverages,2,2,120,0,Sunny,Winter,Low,No,No,7.285714285714286,10.0,240,2023-01
2023-01-24,P009,Hot Beverages,6,7,120,0,Cold,Winter,Medium,No,No,7.142857142857143,2.0,720,2023-01
2023-01-25,P009,Hot Beverages,7,7,120,0,Sunny,Winter,Medium,No,No,7.428571428571429,6.0,840,2023-01
2023-01-28,P009,Hot Beverages,1,4,120,0,Cold,Winter,Low,No,Yes,6.428571428571429,7.0,120,2023-01
2023-01-28,P009,Hot Beverages,3,3,120,0,Cold,Winter,Low,No,Yes,5.714285714285714,1.0,360,2023-01
2023-01-29,P009,Hot Beverages,3,5,120,0,Cold,Winter,Low,No,Yes,4.571428571428571,3.0,360,2023-01
2023-02-01,P009,Hot Beverages,6,7,120,0,Cold,Winter,Medium,No,No,4.0,3.0,720,2023-02
2023-02-03,P009,Hot Beverages,4,7,120,0,Sunny,Winter,Low,No,No,4.285714285714286,6.0,480,2023-02
2023-02-03,P009,Hot Beverages,10,12,120,0,Sunny,Winter,High,No,No,4.857142857142857,4.0,1200,2023-02
2023-02-04,P009,Hot Beverages,4,5,120,0,Sunny,Winter,Low,No,Yes,4.428571428571429,10.0,480,2023-02
2023-02-05,P009,Hot Beverages,8,9,120,0,Cold,Winter,Medium,No,Yes,5.428571428571429,4.0,960,2023-02
2023-02-06,P009,Hot Beverages,5,5,120,0,Cold,Winter,Medium,No,No,5.714285714285714,8.0,600,2023-02
2023-02-07,P009,Hot Beverages,6,7,120,0,Sunny,Winter,Medium,No,No,6.142857142857143,5.0,720,2023-02
2023-02-09,P009,Hot Beverages,9,11,120,10,Sunny,Winter,Medium,Yes,No,6.571428571428571,6.0,1080,2023-02
2023-02-11,P009,Hot Beverages,7,7,120,0,Sunny,Winter,Medium,No,Yes,7.0,9.0,840,2023-02
2023-02-13,P009,Hot Beverages,2,4,120,0,Sunny,Winter,Low,No,No,5.857142857142857,7.0,240,2023-02
2023-02-15,P009,Hot Beverages,3,5,120,0,Sunny,Winter,Low,No,No,5.714285714285714,2.0,360,2023-02
2023-02-16,P009,Hot Beverages,2,5,120,0,Sunny,Winter,Low,No,No,4.857142857142857,3.0,240,2023-02
2023-02-16,P009,Hot Beverages,7,9,120,0,Sunny,Winter,Medium,No,No,5.142857142857143,2.0,840,2023-02
2023-02-17,P009,Hot Beverages,6,7,120,0,Cloudy,Winter,Medium,No,No,5.142857142857143,7.0,720,2023-02
2023-02-21,P009,Hot Beverages,5,5,120,0,Sunny,Winter,Medium,No,No,4.571428571428571,6.0,600,2023-02
2023-02-21,P009,Hot Beverages,6,9,120,0,Sunny,Winter,Medium,No,No,4.428571428571429,5.0,720,2023-02
2023-02-24,P009,Hot Beverages,7,7,120,0,Cold,Winter,Medium,No,No,5.142857142857143,6.0,840,2023-02
2023-02-25,P009,Hot Beverages,12,15,120,10,Cold,Winter,High,Yes,Yes,6.428571428571429,7.0,1440,2023-02
2023-03-04,P009,Hot Beverages,9,9,120,15,Sunny,Summer,Medium,Yes,Yes,7.428571428571429,12.0,1080,2023-03
2023-03-05,P009,Hot Beverages,8,10,120,0,Hot,Summer,Medium,No,Yes,7.571428571428571,9.0,960,2023-03
2023-03-06,P009,Hot Beverages,7,7,120,25,Sunny,Summer,Medium,Yes,No,7.714285714285714,8.0,840,2023-03
2023-03-07,P009,Hot Beverages,5,6,120,0,Sunny,Summer,Medium,No,No,7.714285714285714,7.0,600,2023-03
2023-03-08,P009,Hot Beverages,18,21,120,5,Hot,Summer,High,Yes,Yes,9.428571428571429,5.0,2160,2023-03
2023-03-09,P009,Hot Beverages,6,7,120,0,Hot,Summer,Medium,No,No,9.285714285714286,18.0,720,2023-03
2023-03-10,P009,Hot Beverages,8,8,120,0,Hot,Summer,Medium,No,No,8.714285714285714,6.0,960,2023-03
2023-03-17,P009,Hot Beverages,1,2,120,0,Hot,Summer,Low,No,No,7.571428571428571,8.0,120,2023-03
2023-03-21,P009,Hot Beverages,2,2,120,0,Sunny,Summer,Low,No,No,6.714285714285714,1.0,240,2023-03
2023-03-23,P009,Hot Beverages,3,5,120,0,Hot,Summer,Low,No,No,6.142857142857143,2.0,360,2023-03
2023-03-25,P009,Hot Beverages,2,3,120,0,Humid,Summer,Low,No,Yes,5.714285714285714,3.0,240,2023-03
2023-03-26,P009,Hot Beverages,7,7,120,0,Hot,Summer,Medium,No,Yes,4.142857142857143,2.0,840,2023-03
2023-03-26,P009,Hot Beverages,7,8,120,0,Hot,Summer,Medium,No,Yes,4.285714285714286,7.0,840,2023-03
2023-03-27,P009,Hot Beverages,5,8,120,0,Hot,Summer,Medium,No,No,3.857142857142857,7.0,600,2023-03
2023-03-31,P009,Hot Beverages,2,4,120,0,Hot,Summer,Low,No,No,4.0,5.0,240,2023-03
2023-04-01,P009,Hot Beverages,8,8,120,0,Sunny,Summer,Medium,No,Yes,4.857142857142857,2.0,960,2023-04
2023-04-02,P009,Hot Beverages,8,8,120,0,Humid,Summer,Medium,No,Yes,5.571428571428571,8.0,960,2023-04
2023-04-02,P009,Hot Beverages,7,7,120,0,Humid,Summer,Medium,No,Yes,6.285714285714286,8.0,840,2023-04
2023-04-04,P009,Hot Beverages,4,7,120,0,Sunny,Summer,Low,No,No,5.857142857142857,7.0,480,2023-04
2023-04-04,P009,Hot Beverages,6,6,120,5,Sunny,Summer,Medium,Yes,No,5.714285714285714,4.0,720,2023-04
2023-04-07,P009,Hot Beverages,2,5,120,0,Sunny,Summer,Low,No,No,5.285714285714286,6.0,240,2023-04
2023-04-07,P009,Hot Beverages,6,8,120,0,Sunny,Summer,Medium,No,No,5.857142857142857,2.0,720,2023-04
2023-04-09,P009,Hot Beverages,5,6,120,0,Hot,Summer,Medium,No,Yes,5.428571428571429,6.0,600,2023-04
2023-04-16,P009,Hot Beverages,4,5,120,0,Hot,Summer,Low,No,Yes,4.857142857142857,5.0,480,2023-04
2023-04-16,P009,Hot Beverages,5,6,120,0,Hot,Summer,Medium,No,Yes,4.571428571428571,4.0,600,2023-04
2023-04-20,P009,Hot Beverages,4,5,120,0,Hot,Summer,Low,No,No,4.571428571428571,5.0,480,2023-04
2023-04-20,P009,Hot Beverages,10,11,120,15,Hot,Summer,High,Yes,No,5.142857142857143,4.0,1200,2023-04
2023-04-22,P009,Hot Beverages,7,9,120,0,Hot,Summer,Medium,No,Yes,5.857142857142857,10.0,840,2023-04
2023-04-23,P009,Hot Beverages,4,6,120,0,Hot,Summer,Low,No,Yes,5.571428571428571,7.0,480,2023-04
2023-04-30,P009,Hot Beverages,3,4,120,0,Hot,Summer,Low,No,Yes,5.285714285714286,4.0,360,2023-04
2023-05-01,P009,Hot Beverages,3,3,120,0,Hot,Summer,Low,No,No,5.142857142857143,3.0,360,2023-05
2023-05-03,P009,Hot Beverages,8,10,120,0,Hot,Summer,Medium,No,No,5.571428571428571,3.0,960,2023-05
2023-05-03,P009,Hot Beverages,4,4,120,0,Hot,Summer,Low,No,No,5.571428571428571,8.0,480,2023-05
2023-05-06,P009,Hot Beverages,7,7,120,0,Hot,Summer,Medium,No,Yes,5.142857142857143,4.0,840,2023-05
2023-05-07,P009,Hot Beverages,8,11,120,5,Hot,Summer,Medium,Yes,Yes,5.285714285714286,7.0,960,2023-05
2023-05-09,P009,Hot Beverages,4,7,120,0,Sunny,Summer,Low,No,No,5.285714285714286,8.0,480,2023-05
2023-05-10,P009,Hot Beverages,6,6,120,15,Sunny,Summer,Medium,Yes,No,5.714285714285714,4.0,720,2023-05
2023-05-11,P009,Hot Beverages,3,5,120,0,Hot,Summer,Low,No,No,5.714285714285714,6.0,360,2023-05
2023-05-15,P009,Hot Beverages,3,3,120,0,Sunny,Summer,Low,No,No,5.0,3.0,360,2023-05
2023-05-16,P009,Hot Beverages,5,8,120,0,Hot,Summer,Medium,No,No,5.142857142857143,3.0,600,2023-05
2023-05-21,P009,Hot Beverages,7,7,120,15,Hot,Summer,Medium,Yes,Yes,5.142857142857143,5.0,840,2023-05
2023-05-21,P009,Hot Beverages,5,6,120,0,Hot,Summer,Medium,No,Yes,4.714285714285714,7.0,600,2023-05
2023-05-29,P009,Hot Beverages,3,6,120,0,Hot,Summer,Low,No,No,4.571428571428571,5.0,360,2023-05
2023-06-01,P009,Hot Beverages,7,7,120,0,Humid,Monsoon,Medium,No,No,4.714285714285714,3.0,840,2023-06
2023-06-05,P009,Hot Beverages,7,9,120,0,Rainy,Monsoon,Medium,No,No,5.285714285714286,7.0,840,2023-06
2023-06-09,P009,Hot Beverages,3,3,120,0,Rainy,Monsoon,Low,No,No,5.285714285714286,7.0,360,2023-06
2023-06-21,P009,Hot Beverages,14,16,120,10,Rainy,Monsoon,High,Yes,No,6.571428571428571,3.0,1680,2023-06
2023-06-25,P009,Hot Beverages,4,7,120,0,Rainy,Monsoon,Low,No,Yes,6.142857142857143,14.0,480,2023-06
2023-06-25,P009,Hot Beverages,6,8,120,0,Rainy,Monsoon,Medium,No,Yes,6.285714285714286,4.0,720,2023-06
2023-06-27,P009,Hot Beverages,1,2,120,0,Humid,Monsoon,Low,No,No,6.0,6.0,120,2023-06
2023-06-28,P009,Hot Beverages,3,3,120,0,Rainy,Monsoon,Low,No,No,5.428571428571429,1.0,360,2023-06
2023-07-03,P009,Hot Beverages,7,8,120,15,Rainy,Monsoon,Medium,Yes,No,5.428571428571429,3.0,840,2023-07
2023-07-08,P009,Hot Beverages,16,19,120,25,Rainy,Monsoon,High,Yes,Yes,7.285714285714286,7.0,1920,2023-07
2023-07-08,P009,Hot Beverages,2,4,120,0,Rainy,Monsoon,Low,No,Yes,5.571428571428571,16.0,240,2023-07
2023-07-13,P009,Hot Beverages,5,5,120,0,Humid,Monsoon,Medium,No,No,5.714285714285714,2.0,600,2023-07
2023-07-13,P009,Hot Beverages,7,10,120,25,Humid,Monsoon,Medium,Yes,No,5.857142857142857,5.0,840,2023-07
2023-07-16,P009,Hot Beverages,3,4,120,0,Rainy,Monsoon,Low,No,Yes,6.142857142857143,7.0,360,2023-07
2023-07-16,P009,Hot Beverages,9,10,120,15,Rainy,Monsoon,Medium,Yes,Yes,7.0,3.0,1080,2023-07
2023-07-17,P009,Hot Beverages,4,4,120,0,Rainy,Monsoon,Low,No,No,6.571428571428571,9.0,480,2023-07
2023-07-18,P009,Hot Beverages,2,3,120,0,Humid,Monsoon,Low,No,No,4.571428571428571,4.0,240,2023-07
2023-07-18,P009,Hot Beverages,6,9,120,0,Humid,Monsoon,Medium,No,No,5.142857142857143,2.0,720,2023-07
2023-07-26,P009,Hot Beverages,3,3,120,0,Rainy,Monsoon,Low,No,No,4.857142857142857,6.0,360,2023-07
2023-07-26,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,No,4.428571428571429,3.0,480,2023-07
2023-07-29,P009,Hot Beverages,6,8,120,0,Rainy,Monsoon,Medium,No,Yes,4.857142857142857,4.0,720,2023-07
2023-08-05,P009,Hot Beverages,6,6,120,0,Rainy,Monsoon,Medium,No,Yes,4.428571428571429,6.0,720,2023-08
2023-08-06,P009,Hot Beverages,4,5,120,0,Rainy,Monsoon,Low,No,Yes,4.428571428571429,6.0,480,2023-08
2023-08-14,P009,Hot Beverages,6,7,120,15,Rainy,Monsoon,Medium,Yes,No,5.0,4.0,720,2023-08
2023-08-15,P009,Hot Beverages,7,8,120,0,Cloudy,Monsoon,Medium,No,Yes,5.142857142857143,6.0,840,2023-08
2023-08-17,P009,Hot Beverages,2,4,120,0,Cloudy,Monsoon,Low,No,No,5.0,7.0,240,2023-08
2023-08-18,P009,Hot Beverages,1,2,120,0,Rainy,Monsoon,Low,No,No,4.571428571428571,2.0,120,2023-08
2023-08-22,P009,Hot Beverages,4,6,120,0,Cloudy,Monsoon,Low,No,No,4.285714285714286,1.0,480,2023-08
2023-08-24,P009,Hot Beverages,4,6,120,0,Rainy,Monsoon,Low,No,No,4.0,4.0,480,2023-08
2023-08-28,P009,Hot Beverages,8,10,120,15,Humid,Monsoon,Medium,Yes,No,4.571428571428571,4.0,960,2023-08
2023-08-30,P009,Hot Beverages,8,9,120,0,Rainy,Monsoon,Medium,No,No,4.857142857142857,8.0,960,2023-08
2023-08-30,P009,Hot Beverages,9,10,120,0,Rainy,Monsoon,Medium,No,No,5.142857142857143,8.0,1080,2023-08
2023-09-01,P009,Hot Beverages,6,9,120,0,Rainy,Monsoon,Medium,No,No,5.714285714285714,9.0,720,2023-09
