date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,revenue,revenue_ma7,lag_1,promotion_flag,holiday_flag,month
2024-09-11,P010,Hot Beverages,7,10,180,15,Humid,Monsoon,Medium,Yes,No,1071.0,956.5714285714286,720.0,1,0,2024-09
2024-09-14,P010,Hot Beverages,4,7,180,0,Rainy,Monsoon,Low,No,Yes,720.0,924.4285714285714,1071.0,0,1,2024-09
2024-09-15,P010,Hot Beverages,4,6,180,0,Cloudy,Monsoon,Low,No,Yes,720.0,898.7142857142857,720.0,0,1,2024-09
2024-09-16,P010,Hot Beverages,4,7,180,0,Rainy,Monsoon,Low,No,No,720.0,873.0,720.0,0,0,2024-09
2024-09-18,P010,Hot Beverages,16,16,180,10,Rainy,Monsoon,High,Yes,No,2592.0,1063.2857142857142,720.0,1,0,2024-09
2024-09-19,P010,Hot Beverages,10,12,180,5,Rainy,Monsoon,High,Yes,No,1710.0,1179.0,2592.0,1,0,2024-09
2024-09-22,P010,Hot Beverages,5,5,180,0,Humid,Monsoon,Medium,No,Yes,900.0,1204.7142857142858,1710.0,0,1,2024-09
2024-09-29,P010,Hot Beverages,8,10,180,0,Rainy,Monsoon,Medium,No,Yes,1440.0,1257.4285714285713,900.0,0,1,2024-09
2024-10-01,P010,Hot Beverages,10,13,180,0,Cloudy,Autumn,High,No,No,1800.0,1411.7142857142858,1440.0,0,0,2024-10
2024-10-02,P010,Hot Beverages,2,2,180,20,Pleasant,Autumn,Low,Yes,No,288.0,1350.0,1800.0,1,0,2024-10
2024-10-06,P010,Hot Beverages,9,12,180,0,Cloudy,Autumn,Medium,No,Yes,1620.0,1478.5714285714287,288.0,0,1,2024-10
2024-10-08,P010,Hot Beverages,5,5,180,5,Pleasant,Autumn,Medium,Yes,No,855.0,1230.4285714285713,1620.0,1,0,2024-10
2024-10-09,P010,Hot Beverages,3,4,180,0,Sunny,Autumn,Low,No,No,540.0,1063.2857142857142,855.0,0,0,2024-10
2024-10-12,P010,Hot Beverages,3,3,180,0,Pleasant,Autumn,Low,No,Yes,540.0,1011.8571428571429,540.0,0,1,2024-10
2024-10-14,P010,Hot Beverages,8,11,180,5,Cloudy,Autumn,Medium,Yes,No,1368.0,1001.5714285714286,540.0,1,0,2024-10
2024-10-19,P010,Hot Beverages,2,3,180,10,Pleasant,Autumn,Low,Yes,Yes,324.0,790.7142857142857,1368.0,1,1,2024-10
2024-10-22,P010,Hot Beverages,5,6,180,0,Cloudy,Autumn,Medium,No,No,900.0,878.1428571428571,324.0,0,0,2024-10
2024-10-26,P010,Hot Beverages,2,5,180,0,Pleasant,Autumn,Low,No,Yes,360.0,698.1428571428571,900.0,0,1,2024-10
2024-10-30,P010,Hot Beverages,2,4,180,0,Pleasant,Autumn,Low,No,No,360.0,627.4285714285714,360.0,0,0,2024-10
2024-10-30,P010,Hot Beverages,6,6,180,0,Pleasant,Autumn,Medium,No,No,1080.0,704.5714285714286,360.0,0,0,2024-10
2024-11-10,P010,Hot Beverages,0,3,180,0,Pleasant,Autumn,Low,No,Yes,0.0,627.4285714285714,1080.0,0,1,2024-11
2024-11-11,P010,Hot Beverages,7,10,180,0,Cloudy,Autumn,Medium,No,No,1260.0,612.0,0.0,0,0,2024-11
2024-11-12,P010,Hot Beverages,7,9,180,0,Pleasant,Autumn,Medium,No,No,1260.0,745.7142857142857,1260.0,0,0,2024-11
2024-11-13,P010,Hot Beverages,5,7,180,0,Pleasant,Autumn,Medium,No,No,900.0,745.7142857142857,1260.0,0,0,2024-11
2024-11-19,P010,Hot Beverages,5,8,180,0,Cloudy,Autumn,Medium,No,No,900.0,822.8571428571429,900.0,0,0,2024-11
2024-11-26,P010,Hot Beverages,6,6,180,5,Pleasant,Autumn,Medium,Yes,No,1026.0,918.0,900.0,1,0,2024-11
2024-11-26,P010,Hot Beverages,6,8,180,0,Pleasant,Autumn,Medium,No,No,1080.0,918.0,1026.0,0,0,2024-11
2024-11-27,P010,Hot Beverages,4,6,180,0,Cloudy,Autumn,Low,No,No,720.0,1020.8571428571429,1080.0,0,0,2024-11
2024-11-30,P010,Hot Beverages,8,11,180,0,Pleasant,Autumn,Medium,No,Yes,1440.0,1046.5714285714287,720.0,0,1,2024-11
2024-12-01,P010,Hot Beverages,3,5,180,0,Cold,Winter,Low,No,Yes,540.0,943.7142857142857,1440.0,0,1,2024-12
2024-12-01,P010,Hot Beverages,13,13,180,20,Cold,Winter,High,Yes,Yes,1872.0,1082.5714285714287,540.0,1,1,2024-12
2024-12-07,P010,Hot Beverages,6,7,180,0,Sunny,Winter,Medium,No,Yes,1080.0,1108.2857142857142,1872.0,0,1,2024-12
2024-12-08,P010,Hot Beverages,6,9,180,0,Sunny,Winter,Medium,No,Yes,1080.0,1116.0,1080.0,0,1,2024-12
2024-12-13,P010,Hot Beverages,10,11,180,5,Cold,Winter,High,Yes,No,1710.0,1206.0,1080.0,1,0,2024-12
2024-12-14,P010,Hot Beverages,6,8,180,0,Sunny,Winter,Medium,No,Yes,1080.0,1257.4285714285713,1710.0,0,1,2024-12
2024-12-19,P010,Hot Beverages,8,9,180,0,Cold,Winter,Medium,No,No,1440.0,1257.4285714285713,1080.0,0,0,2024-12
2024-12-21,P010,Hot Beverages,7,8,180,0,Sunny,Winter,Medium,No,Yes,1260.0,1360.2857142857142,1440.0,0,1,2024-12
2024-12-28,P010,Hot Beverages,15,16,180,5,Sunny,Winter,High,Yes,Yes,2565.0,1459.2857142857142,1260.0,1,1,2024-12
2024-12-28,P010,Hot Beverages,4,7,180,0,Sunny,Winter,Low,No,Yes,720.0,1407.857142857143,2565.0,0,1,2024-12
2024-12-31,P010,Hot Beverages,9,9,180,0,Sunny,Winter,Medium,No,No,1620.0,1485.0,720.0,0,0,2024-12
2022-01-01,P011,Cold Beverages,3,5,20,0,Sunny,Winter,Low,No,Yes,60.0,60.0,,0,1,2022-01
2022-01-02,P011,Cold Beverages,7,9,20,0,Sunny,Winter,Medium,No,Yes,140.0,100.0,60.0,0,1,2022-01
2022-01-02,P011,Cold Beverages,3,4,20,0,Sunny,Winter,Low,No,Yes,60.0,86.66666666666667,140.0,0,1,2022-01
2022-01-05,P011,Cold Beverages,6,9,20,0,Sunny,Winter,Medium,No,No,120.0,95.0,60.0,0,0,2022-01
2022-01-05,P011,Cold Beverages,8,11,20,0,Sunny,Winter,Medium,No,No,160.0,108.0,120.0,0,0,2022-01
2022-01-06,P011,Cold Beverages,8,8,20,10,Cloudy,Winter,Medium,Yes,No,144.0,114.0,160.0,1,0,2022-01
2022-01-07,P011,Cold Beverages,1,2,20,0,Sunny,Winter,Low,No,No,20.0,100.57142857142857,144.0,0,0,2022-01
2022-01-07,P011,Cold Beverages,5,8,20,0,Sunny,Winter,Medium,No,No,100.0,106.28571428571429,20.0,0,0,2022-01
2022-01-11,P011,Cold Beverages,8,9,20,0,Cold,Winter,Medium,No,No,160.0,109.14285714285714,100.0,0,0,2022-01
2022-01-12,P011,Cold Beverages,5,5,20,0,Cloudy,Winter,Medium,No,No,100.0,114.85714285714286,160.0,0,0,2022-01
2022-01-16,P011,Cold Beverages,7,10,20,0,Cold,Winter,Medium,No,Yes,140.0,117.71428571428571,100.0,0,1,2022-01
2022-01-19,P011,Cold Beverages,8,11,20,25,Cold,Winter,Medium,Yes,No,120.0,112.0,140.0,1,0,2022-01
2022-01-20,P011,Cold Beverages,5,8,20,0,Sunny,Winter,Medium,No,No,100.0,105.71428571428571,120.0,0,0,2022-01
2022-01-30,P011,Cold Beverages,4,5,20,0,Cold,Winter,Low,No,Yes,80.0,114.28571428571429,100.0,0,1,2022-01
2022-02-01,P011,Cold Beverages,8,10,20,0,Sunny,Winter,Medium,No,No,160.0,122.85714285714286,80.0,0,0,2022-02
2022-02-02,P011,Cold Beverages,2,3,20,0,Cold,Winter,Low,No,No,40.0,105.71428571428571,160.0,0,0,2022-02
2022-02-03,P011,Cold Beverages,5,7,20,0,Sunny,Winter,Medium,No,No,100.0,105.71428571428571,40.0,0,0,2022-02
2022-02-03,P011,Cold Beverages,6,7,20,15,Sunny,Winter,Medium,Yes,No,102.0,100.28571428571429,100.0,1,0,2022-02
2022-02-04,P011,Cold Beverages,6,9,20,0,Sunny,Winter,Medium,No,No,120.0,100.28571428571429,102.0,0,0,2022-02
2022-02-05,P011,Cold Beverages,7,9,20,0,Cold,Winter,Medium,No,Yes,140.0,106.0,120.0,0,1,2022-02
2022-02-08,P011,Cold Beverages,4,6,20,0,Cold,Winter,Low,No,No,80.0,106.0,140.0,0,0,2022-02
2022-02-12,P011,Cold Beverages,6,9,20,10,Sunny,Winter,Medium,Yes,Yes,108.0,98.57142857142857,80.0,1,1,2022-02
2022-02-13,P011,Cold Beverages,8,11,20,15,Cold,Winter,Medium,Yes,Yes,136.0,112.28571428571429,108.0,1,1,2022-02
2022-02-14,P011,Cold Beverages,5,8,20,0,Cold,Winter,Medium,No,No,100.0,112.28571428571429,136.0,0,0,2022-02
2022-02-15,P011,Cold Beverages,5,7,20,15,Cold,Winter,Medium,Yes,No,85.0,109.85714285714286,100.0,1,0,2022-02
2022-02-17,P011,Cold Beverages,3,3,20,0,Cold,Winter,Low,No,No,60.0,101.28571428571429,85.0,0,0,2022-02
2022-02-18,P011,Cold Beverages,4,5,20,0,Cold,Winter,Low,No,No,80.0,92.71428571428571,60.0,0,0,2022-02
2022-02-22,P011,Cold Beverages,8,10,20,10,Sunny,Winter,Medium,Yes,No,144.0,101.85714285714286,80.0,1,0,2022-02
2022-02-23,P011,Cold Beverages,4,5,20,0,Cold,Winter,Low,No,No,80.0,97.85714285714286,144.0,0,0,2022-02
2022-02-24,P011,Cold Beverages,9,11,20,0,Cold,Winter,Medium,No,No,180.0,104.14285714285714,80.0,0,0,2022-02
2022-02-24,P011,Cold Beverages,3,5,20,0,Cold,Winter,Low,No,No,60.0,98.42857142857143,180.0,0,0,2022-02
2022-02-28,P011,Cold Beverages,12,13,20,15,Sunny,Winter,High,Yes,No,204.0,115.42857142857143,60.0,1,0,2022-02
2022-02-28,P011,Cold Beverages,5,8,20,0,Sunny,Winter,Medium,No,No,100.0,121.14285714285714,204.0,0,0,2022-02
2022-03-03,P011,Cold Beverages,14,14,20,0,Hot,Summer,High,No,No,280.0,149.71428571428572,100.0,0,0,2022-03
2022-03-03,P011,Cold Beverages,18,18,20,0,Hot,Summer,High,No,No,360.0,180.57142857142858,280.0,0,0,2022-03
2022-03-03,P011,Cold Beverages,10,13,20,0,Hot,Summer,High,No,No,200.0,197.71428571428572,360.0,0,0,2022-03
2022-03-03,P011,Cold Beverages,12,12,20,0,Hot,Summer,High,No,No,240.0,206.28571428571428,200.0,0,0,2022-03
2022-03-07,P011,Cold Beverages,7,9,20,0,Hot,Summer,Medium,No,No,140.0,217.71428571428572,240.0,0,0,2022-03
2022-03-13,P011,Cold Beverages,27,30,20,15,Hot,Summer,High,Yes,Yes,459.0,254.14285714285714,140.0,1,1,2022-03
2022-03-17,P011,Cold Beverages,11,13,20,0,Sunny,Summer,High,No,No,220.0,271.2857142857143,459.0,0,0,2022-03
2022-03-19,P011,Cold Beverages,19,21,20,10,Sunny,Summer,High,Yes,Yes,342.0,280.14285714285717,220.0,1,1,2022-03
2022-03-22,P011,Cold Beverages,11,12,20,0,Hot,Summer,High,No,No,220.0,260.14285714285717,342.0,0,0,2022-03
2022-03-22,P011,Cold Beverages,11,13,20,0,Hot,Summer,High,No,No,220.0,263.0,220.0,0,0,2022-03
2022-03-24,P011,Cold Beverages,13,13,20,0,Hot,Summer,High,No,No,260.0,265.85714285714283,220.0,0,0,2022-03
2022-03-28,P011,Cold Beverages,14,16,20,0,Sunny,Summer,High,No,No,280.0,285.85714285714283,260.0,0,0,2022-03
2022-03-30,P011,Cold Beverages,11,14,20,0,Hot,Summer,High,No,No,220.0,251.71428571428572,280.0,0,0,2022-03
2022-04-01,P011,Cold Beverages,14,16,20,0,Sunny,Summer,High,No,No,280.0,260.2857142857143,220.0,0,0,2022-04
2022-04-10,P011,Cold Beverages,8,9,20,0,Hot,Summer,Medium,No,Yes,160.0,234.28571428571428,280.0,0,1,2022-04
2022-04-10,P011,Cold Beverages,13,14,20,0,Hot,Summer,High,No,Yes,260.0,240.0,160.0,0,1,2022-04
2022-04-19,P011,Cold Beverages,9,11,20,0,Sunny,Summer,Medium,No,No,180.0,234.28571428571428,260.0,0,0,2022-04
2022-04-20,P011,Cold Beverages,15,17,20,0,Humid,Summer,High,No,No,300.0,240.0,180.0,0,0,2022-04
2022-04-24,P011,Cold Beverages,17,17,20,0,Sunny,Summer,High,No,Yes,340.0,248.57142857142858,300.0,0,1,2022-04
2022-04-30,P011,Cold Beverages,24,25,20,0,Hot,Summer,High,No,Yes,480.0,285.7142857142857,340.0,0,1,2022-04
2022-05-01,P011,Cold Beverages,20,20,20,0,Sunny,Summer,High,No,Yes,400.0,302.85714285714283,480.0,0,1,2022-05
2022-05-07,P011,Cold Beverages,10,11,20,0,Hot,Summer,High,No,Yes,200.0,308.57142857142856,400.0,0,1,2022-05
2022-05-08,P011,Cold Beverages,11,13,20,0,Hot,Summer,High,No,Yes,220.0,302.85714285714283,200.0,0,1,2022-05
2022-05-12,P011,Cold Beverages,12,13,20,0,Humid,Summer,High,No,No,240.0,311.42857142857144,220.0,0,0,2022-05
2022-05-12,P011,Cold Beverages,9,9,20,0,Humid,Summer,Medium,No,No,180.0,294.2857142857143,240.0,0,0,2022-05
2022-05-20,P011,Cold Beverages,22,22,20,5,Hot,Summer,High,Yes,No,418.0,305.42857142857144,180.0,1,0,2022-05
2022-05-23,P011,Cold Beverages,16,18,20,10,Hot,Summer,High,Yes,No,288.0,278.0,418.0,1,0,2022-05
2022-05-25,P011,Cold Beverages,14,15,20,0,Hot,Summer,High,No,No,280.0,260.85714285714283,288.0,0,0,2022-05
2022-05-26,P011,Cold Beverages,24,26,20,10,Hot,Summer,High,Yes,No,432.0,294.0,280.0,1,0,2022-05
2022-05-28,P011,Cold Beverages,14,15,20,0,Sunny,Summer,High,No,Yes,280.0,302.57142857142856,432.0,0,1,2022-05
2022-05-29,P011,Cold Beverages,17,17,20,0,Sunny,Summer,High,No,Yes,340.0,316.85714285714283,280.0,0,1,2022-05
2022-05-31,P011,Cold Beverages,19,19,20,20,Hot,Summer,High,Yes,No,304.0,334.57142857142856,340.0,1,0,2022-05
2022-06-01,P011,Cold Beverages,3,6,20,0,Rainy,Monsoon,Low,No,No,60.0,283.42857142857144,304.0,0,0,2022-06
2022-06-06,P011,Cold Beverages,6,8,20,0,Rainy,Monsoon,Medium,No,No,120.0,259.42857142857144,60.0,0,0,2022-06
2022-06-07,P011,Cold Beverages,9,9,20,15,Rainy,Monsoon,Medium,Yes,No,153.0,241.28571428571428,120.0,1,0,2022-06
2022-06-07,P011,Cold Beverages,7,7,20,0,Rainy,Monsoon,Medium,No,No,140.0,199.57142857142858,153.0,0,0,2022-06
2022-06-08,P011,Cold Beverages,4,4,20,0,Rainy,Monsoon,Low,No,No,80.0,171.0,140.0,0,0,2022-06
2022-06-10,P011,Cold Beverages,4,5,20,0,Rainy,Monsoon,Low,No,No,80.0,133.85714285714286,80.0,0,0,2022-06
2022-06-12,P011,Cold Beverages,11,12,20,10,Rainy,Monsoon,High,Yes,Yes,198.0,118.71428571428571,80.0,1,1,2022-06
2022-06-12,P011,Cold Beverages,7,9,20,0,Rainy,Monsoon,Medium,No,Yes,140.0,130.14285714285714,198.0,0,1,2022-06
2022-06-13,P011,Cold Beverages,2,2,20,20,Rainy,Monsoon,Low,Yes,No,32.0,117.57142857142857,140.0,1,0,2022-06
2022-06-15,P011,Cold Beverages,5,5,20,0,Humid,Monsoon,Medium,No,No,100.0,110.0,32.0,0,0,2022-06
2022-06-15,P011,Cold Beverages,11,13,20,0,Humid,Monsoon,High,No,No,220.0,121.42857142857143,100.0,0,0,2022-06
2022-06-17,P011,Cold Beverages,4,4,20,0,Rainy,Monsoon,Low,No,No,80.0,121.42857142857143,220.0,0,0,2022-06
2022-06-20,P011,Cold Beverages,5,5,20,0,Rainy,Monsoon,Medium,No,No,100.0,124.28571428571429,80.0,0,0,2022-06
2022-06-26,P011,Cold Beverages,14,17,20,0,Rainy,Monsoon,High,No,Yes,280.0,136.0,100.0,0,1,2022-06
2022-06-26,P011,Cold Beverages,2,3,20,0,Rainy,Monsoon,Low,No,Yes,40.0,121.71428571428571,280.0,0,1,2022-06
2022-07-04,P011,Cold Beverages,7,9,20,0,Rainy,Monsoon,Medium,No,No,140.0,137.14285714285714,40.0,0,0,2022-07
2022-07-07,P011,Cold Beverages,6,9,20,20,Humid,Monsoon,Medium,Yes,No,96.0,136.57142857142858,140.0,1,0,2022-07
2022-07-11,P011,Cold Beverages,6,8,20,0,Rainy,Monsoon,Medium,No,No,120.0,122.28571428571429,96.0,0,0,2022-07
2022-07-11,P011,Cold Beverages,11,11,20,10,Rainy,Monsoon,High,Yes,No,198.0,139.14285714285714,120.0,1,0,2022-07
2022-07-12,P011,Cold Beverages,10,13,20,0,Cloudy,Monsoon,High,No,No,200.0,153.42857142857142,198.0,0,0,2022-07
2022-07-18,P011,Cold Beverages,10,10,20,0,Humid,Monsoon,High,No,No,200.0,142.0,200.0,0,0,2022-07
2022-07-18,P011,Cold Beverages,10,13,20,10,Humid,Monsoon,High,Yes,No,180.0,162.0,200.0,1,0,2022-07
2022-07-18,P011,Cold Beverages,4,4,20,0,Humid,Monsoon,Low,No,No,80.0,153.42857142857142,180.0,0,0,2022-07
2022-07-22,P011,Cold Beverages,6,7,20,0,Rainy,Monsoon,Medium,No,No,120.0,156.85714285714286,80.0,0,0,2022-07
2022-07-28,P011,Cold Beverages,3,6,20,0,Humid,Monsoon,Low,No,No,60.0,148.28571428571428,120.0,0,0,2022-07
2022-08-03,P011,Cold Beverages,3,5,20,0,Humid,Monsoon,Low,No,No,60.0,128.57142857142858,60.0,0,0,2022-08
2022-08-05,P011,Cold Beverages,5,8,20,0,Humid,Monsoon,Medium,No,No,100.0,114.28571428571429,60.0,0,0,2022-08
2022-08-08,P011,Cold Beverages,2,5,20,0,Rainy,Monsoon,Low,No,No,40.0,91.42857142857143,100.0,0,0,2022-08
2022-08-09,P011,Cold Beverages,9,10,20,15,Cloudy,Monsoon,Medium,Yes,No,153.0,87.57142857142857,40.0,1,0,2022-08
2022-08-09,P011,Cold Beverages,8,11,20,0,Cloudy,Monsoon,Medium,No,No,160.0,99.0,153.0,0,0,2022-08
2022-08-13,P011,Cold Beverages,9,12,20,10,Humid,Monsoon,Medium,Yes,Yes,162.0,105.0,160.0,1,1,2022-08
2022-08-13,P011,Cold Beverages,3,4,20,0,Humid,Monsoon,Low,No,Yes,60.0,105.0,162.0,0,1,2022-08
2022-08-14,P011,Cold Beverages,3,4,20,0,Rainy,Monsoon,Low,No,Yes,60.0,105.0,60.0,0,1,2022-08
2022-08-15,P011,Cold Beverages,5,7,20,0,Rainy,Monsoon,Medium,No,Yes,100.0,105.0,60.0,0,1,2022-08
2022-08-17,P011,Cold Beverages,4,7,20,0,Humid,Monsoon,Low,No,No,80.0,110.71428571428571,100.0,0,0,2022-08
2022-08-20,P011,Cold Beverages,3,4,20,0,Rainy,Monsoon,Low,No,Yes,60.0,97.42857142857143,80.0,0,1,2022-08
2022-08-20,P011,Cold Beverages,4,7,20,0,Rainy,Monsoon,Low,No,Yes,80.0,86.0,60.0,0,1,2022-08
2022-08-21,P011,Cold Beverages,1,4,20,0,Rainy,Monsoon,Low,No,Yes,20.0,65.71428571428571,80.0,0,1,2022-08
2022-08-22,P011,Cold Beverages,4,4,20,0,Rainy,Monsoon,Low,No,No,80.0,68.57142857142857,20.0,0,0,2022-08
2022-08-22,P011,Cold Beverages,5,6,20,0,Rainy,Monsoon,Medium,No,No,100.0,74.28571428571429,80.0,0,0,2022-08
2022-08-23,P011,Cold Beverages,3,5,20,0,Rainy,Monsoon,Low,No,No,60.0,68.57142857142857,100.0,0,0,2022-08
2022-08-24,P011,Cold Beverages,6,9,20,0,Humid,Monsoon,Medium,No,No,120.0,74.28571428571429,60.0,0,0,2022-08
2022-08-27,P011,Cold Beverages,4,5,20,0,Humid,Monsoon,Low,No,Yes,80.0,77.14285714285714,120.0,0,1,2022-08
2022-08-27,P011,Cold Beverages,8,11,20,10,Humid,Monsoon,Medium,Yes,Yes,144.0,86.28571428571429,80.0,1,1,2022-08
2022-08-31,P011,Cold Beverages,3,3,20,0,Rainy,Monsoon,Low,No,No,60.0,92.0,144.0,0,0,2022-08
2022-09-01,P011,Cold Beverages,9,11,20,10,Cloudy,Monsoon,Medium,Yes,No,162.0,103.71428571428571,60.0,1,0,2022-09
2022-09-01,P011,Cold Beverages,9,10,20,15,Cloudy,Monsoon,Medium,Yes,No,153.0,111.28571428571429,162.0,1,0,2022-09
2022-09-03,P011,Cold Beverages,5,5,20,0,Rainy,Monsoon,Medium,No,Yes,100.0,117.0,153.0,0,1,2022-09
2022-09-04,P011,Cold Beverages,6,7,20,0,Humid,Monsoon,Medium,No,Yes,120.0,117.0,100.0,0,1,2022-09
2022-09-07,P011,Cold Beverages,6,8,20,0,Humid,Monsoon,Medium,No,No,120.0,122.71428571428571,120.0,0,0,2022-09
2022-09-11,P011,Cold Beverages,10,10,20,5,Rainy,Monsoon,High,Yes,Yes,190.0,129.28571428571428,120.0,1,1,2022-09
2022-09-14,P011,Cold Beverages,7,10,20,0,Cloudy,Monsoon,Medium,No,No,140.0,140.71428571428572,190.0,0,0,2022-09
2022-09-17,P011,Cold Beverages,3,6,20,0,Cloudy,Monsoon,Low,No,Yes,60.0,126.14285714285714,140.0,0,1,2022-09
2022-09-19,P011,Cold Beverages,6,8,20,0,Humid,Monsoon,Medium,No,No,120.0,121.42857142857143,60.0,0,0,2022-09
2022-09-19,P011,Cold Beverages,5,7,20,0,Humid,Monsoon,Medium,No,No,100.0,121.42857142857143,120.0,0,0,2022-09
2022-09-22,P011,Cold Beverages,5,7,20,0,Rainy,Monsoon,Medium,No,No,100.0,118.57142857142857,100.0,0,0,2022-09
2022-09-26,P011,Cold Beverages,7,9,20,0,Rainy,Monsoon,Medium,No,No,140.0,121.42857142857143,100.0,0,0,2022-09
2022-10-03,P011,Cold Beverages,9,11,20,20,Sunny,Autumn,Medium,Yes,No,144.0,114.85714285714286,140.0,1,0,2022-10
2022-10-06,P011,Cold Beverages,4,6,20,0,Cloudy,Autumn,Low,No,No,80.0,106.28571428571429,144.0,0,0,2022-10
2022-10-09,P011,Cold Beverages,8,10,20,20,Pleasant,Autumn,Medium,Yes,Yes,128.0,116.0,80.0,1,1,2022-10
2022-10-09,P011,Cold Beverages,6,9,20,0,Pleasant,Autumn,Medium,No,Yes,120.0,116.0,128.0,0,1,2022-10
2022-10-10,P011,Cold Beverages,1,2,20,0,Cloudy,Autumn,Low,No,No,20.0,104.57142857142857,120.0,0,0,2022-10
2022-10-11,P011,Cold Beverages,4,5,20,0,Cloudy,Autumn,Low,No,No,80.0,101.71428571428571,20.0,0,0,2022-10
2022-10-12,P011,Cold Beverages,5,5,20,0,Cloudy,Autumn,Medium,No,No,100.0,96.0,80.0,0,0,2022-10
2022-10-13,P011,Cold Beverages,2,5,20,0,Cloudy,Autumn,Low,No,No,40.0,81.14285714285714,100.0,0,0,2022-10
2022-10-18,P011,Cold Beverages,7,10,20,0,Cloudy,Autumn,Medium,No,No,140.0,89.71428571428571,40.0,0,0,2022-10
2022-10-21,P011,Cold Beverages,3,5,20,0,Pleasant,Autumn,Low,No,No,60.0,80.0,140.0,0,0,2022-10
2022-10-21,P011,Cold Beverages,1,2,20,0,Pleasant,Autumn,Low,No,No,20.0,65.71428571428571,60.0,0,0,2022-10
2022-10-22,P011,Cold Beverages,5,8,20,25,Sunny,Autumn,Medium,Yes,Yes,75.0,73.57142857142857,20.0,1,1,2022-10
2022-10-26,P011,Cold Beverages,10,13,20,0,Cloudy,Autumn,High,No,No,200.0,90.71428571428571,75.0,0,0,2022-10
2022-11-03,P011,Cold Beverages,5,7,20,0,Cloudy,Autumn,Medium,No,No,100.0,90.71428571428571,200.0,0,0,2022-11
2022-11-03,P011,Cold Beverages,9,11,20,0,Cloudy,Autumn,Medium,No,No,180.0,110.71428571428571,100.0,0,0,2022-11
2022-11-13,P011,Cold Beverages,5,7,20,0,Cloudy,Autumn,Medium,No,Yes,100.0,105.0,180.0,0,1,2022-11
2022-11-13,P011,Cold Beverages,3,3,20,0,Cloudy,Autumn,Low,No,Yes,60.0,105.0,100.0,0,1,2022-11
2022-11-14,P011,Cold Beverages,5,7,20,0,Pleasant,Autumn,Medium,No,No,100.0,116.42857142857143,60.0,0,0,2022-11
2022-11-15,P011,Cold Beverages,5,7,20,15,Sunny,Autumn,Medium,Yes,No,85.0,117.85714285714286,100.0,1,0,2022-11
2022-11-15,P011,Cold Beverages,10,13,20,15,Sunny,Autumn,High,Yes,No,170.0,113.57142857142857,85.0,1,0,2022-11
2022-11-25,P011,Cold Beverages,3,3,20,0,Cloudy,Autumn,Low,No,No,60.0,107.85714285714286,170.0,0,0,2022-11
2022-12-01,P011,Cold Beverages,2,3,20,0,Sunny,Winter,Low,No,No,40.0,87.85714285714286,60.0,0,0,2022-12
2022-12-03,P011,Cold Beverages,3,6,20,0,Cold,Winter,Low,No,Yes,60.0,82.14285714285714,40.0,0,1,2022-12
2022-12-05,P011,Cold Beverages,7,9,20,0,Sunny,Winter,Medium,No,No,140.0,93.57142857142857,60.0,0,0,2022-12
2022-12-11,P011,Cold Beverages,5,8,20,0,Sunny,Winter,Medium,No,Yes,100.0,93.57142857142857,140.0,0,1,2022-12
2022-12-11,P011,Cold Beverages,5,5,20,0,Sunny,Winter,Medium,No,Yes,100.0,95.71428571428571,100.0,0,1,2022-12
2022-12-13,P011,Cold Beverages,9,10,20,0,Cold,Winter,Medium,No,No,180.0,97.14285714285714,100.0,0,0,2022-12
2022-12-16,P011,Cold Beverages,8,11,20,0,Sunny,Winter,Medium,No,No,160.0,111.42857142857143,180.0,0,0,2022-12
2022-12-17,P011,Cold Beverages,19,22,20,15,Cold,Winter,High,Yes,Yes,323.0,151.85714285714286,160.0,1,1,2022-12
2022-12-22,P011,Cold Beverages,5,6,20,0,Sunny,Winter,Medium,No,No,100.0,157.57142857142858,323.0,0,0,2022-12
2022-12-25,P011,Cold Beverages,4,4,20,0,Sunny,Winter,Low,No,Yes,80.0,149.0,100.0,0,1,2022-12
2022-12-28,P011,Cold Beverages,13,14,20,25,Sunny,Winter,High,Yes,No,195.0,162.57142857142858,80.0,1,0,2022-12
2022-12-28,P011,Cold Beverages,7,10,20,0,Sunny,Winter,Medium,No,No,140.0,168.28571428571428,195.0,0,0,2022-12
2022-12-28,P011,Cold Beverages,4,4,20,0,Sunny,Winter,Low,No,No,80.0,154.0,140.0,0,0,2022-12
2022-12-28,P011,Cold Beverages,6,6,20,25,Sunny,Winter,Medium,Yes,No,90.0,144.0,80.0,1,0,2022-12
2022-12-30,P011,Cold Beverages,10,10,20,10,Cold,Winter,High,Yes,No,180.0,123.57142857142857,90.0,1,0,2022-12
2022-12-30,P011,Cold Beverages,3,4,20,0,Cold,Winter,Low,No,No,60.0,117.85714285714286,180.0,0,0,2022-12
2022-12-31,P011,Cold Beverages,5,6,20,0,Sunny,Winter,Medium,No,Yes,100.0,120.71428571428571,60.0,0,1,2022-12
2022-12-31,P011,Cold Beverages,4,7,20,0,Sunny,Winter,Low,No,Yes,80.0,104.28571428571429,100.0,0,1,2022-12
2023-01-03,P011,Cold Beverages,10,10,20,5,Sunny,Winter,High,Yes,No,190.0,111.42857142857143,80.0,1,0,2023-01
2023-01-04,P011,Cold Beverages,4,4,20,0,Cold,Winter,Low,No,No,80.0,111.42857142857143,190.0,0,0,2023-01
